user_id,assigned_segment
515901,Cluster 1
515908,Cluster 1
515941,Cluster 2
515947,Cluster 1
515953,Cluster 2
515974,Cluster 1
515985,Cluster 3
516001,Cluster 1
516004,Cluster 3
516006,Cluster 2
516039,Cluster 1
516053,Cluster 2
516057,Cluster 5
516061,Cluster 2
516076,Cluster 1
516086,Cluster 1
516089,Cluster 2
516092,Cluster 2
516105,Cluster 1
516117,Cluster 1
516118,Cluster 1
516127,Cluster 1
516132,Cluster 5
516144,Cluster 2
516150,Cluster 1
516152,Cluster 1
516176,Cluster 2
516177,Cluster 2
516178,Cluster 3
516211,Cluster 5
516216,Cluster 2
516217,Cluster 1
516243,Cluster 1
516246,Cluster 2
516251,Cluster 2
516269,Cluster 2
516273,Cluster 1
516282,Cluster 1
516283,Cluster 5
516287,Cluster 5
516290,Cluster 2
516296,Cluster 3
516301,Cluster 5
516340,Cluster 1
516351,Cluster 2
516368,Cluster 5
516375,Cluster 2
516418,Cluster 2
516420,Cluster 1
516433,Cluster 1
516456,Cluster 2
516507,Cluster 1
516516,Cluster 1
516528,Cluster 2
516543,Cluster 1
516556,Cluster 1
516561,Cluster 3
516571,Cluster 2
516578,Cluster 3
516579,Cluster 2
516583,Cluster 1
516590,Cluster 1
516593,Cluster 2
516594,Cluster 2
516614,Cluster 2
516616,Cluster 2
516620,Cluster 1
516639,Cluster 2
516647,Cluster 2
516679,Cluster 5
516680,Cluster 1
516682,Cluster 1
516694,Cluster 1
516697,Cluster 1
516704,Cluster 2
516732,Cluster 2
516739,Cluster 1
516744,Cluster 1
516763,Cluster 1
516765,Cluster 1
516789,Cluster 2
516798,Cluster 1
516806,Cluster 5
516808,Cluster 2
516827,Cluster 2
516833,Cluster 2
516841,Cluster 1
516862,Cluster 1
516933,Cluster 1
516939,Cluster 4
516965,Cluster 2
516967,Cluster 1
516972,Cluster 1
517033,Cluster 1
517061,Cluster 2
517064,Cluster 2
517076,Cluster 2
517105,Cluster 2
517119,Cluster 2
517131,Cluster 5
517142,Cluster 1
517143,Cluster 1
517150,Cluster 2
517158,Cluster 2
517205,Cluster 1
517212,Cluster 2
517219,Cluster 1
517231,Cluster 1
517284,Cluster 2
517324,Cluster 1
517330,Cluster 1
517356,Cluster 5
517370,Cluster 3
517392,Cluster 5
517393,Cluster 1
517397,Cluster 2
517403,Cluster 2
517415,Cluster 1
517438,Cluster 2
517445,Cluster 1
517467,Cluster 1
517486,Cluster 2
517491,Cluster 2
517543,Cluster 1
517545,Cluster 3
517548,Cluster 2
517549,Cluster 2
517571,Cluster 1
517579,Cluster 1
517581,Cluster 3
517596,Cluster 2
517622,Cluster 1
517633,Cluster 2
517653,Cluster 1
517674,Cluster 2
517675,Cluster 2
517676,Cluster 2
517700,Cluster 2
517715,Cluster 1
517732,Cluster 1
517735,Cluster 4
517739,Cluster 1
517743,Cluster 2
517772,Cluster 5
517776,Cluster 2
517787,Cluster 1
517803,Cluster 2
517819,Cluster 1
517825,Cluster 2
517839,Cluster 2
517847,Cluster 2
517871,Cluster 3
517894,Cluster 2
517898,Cluster 5
517925,Cluster 1
517931,Cluster 2
517961,Cluster 5
517967,Cluster 1
517968,Cluster 2
518012,Cluster 1
518015,Cluster 2
518041,Cluster 1
518044,Cluster 2
518074,Cluster 1
518084,Cluster 1
518092,Cluster 2
518121,Cluster 2
518127,Cluster 2
518135,Cluster 5
518191,Cluster 5
518196,Cluster 1
518211,Cluster 2
518219,Cluster 2
518281,Cluster 2
518324,Cluster 2
518334,Cluster 3
518338,Cluster 2
518347,Cluster 2
518348,Cluster 1
518354,Cluster 1
518372,Cluster 1
518393,Cluster 1
518406,Cluster 2
518416,Cluster 2
518422,Cluster 1
518443,Cluster 1
518450,Cluster 1
518480,Cluster 2
518495,Cluster 1
518516,Cluster 2
518526,Cluster 2
518527,Cluster 2
518533,Cluster 1
518535,Cluster 1
518541,Cluster 3
518567,Cluster 1
518579,Cluster 2
518582,Cluster 2
518585,Cluster 2
518612,Cluster 2
518628,Cluster 1
518629,Cluster 5
518639,Cluster 3
518642,Cluster 1
518645,Cluster 1
518694,Cluster 3
518696,Cluster 1
518711,Cluster 1
518716,Cluster 3
518722,Cluster 2
518726,Cluster 1
518735,Cluster 1
518743,Cluster 2
518747,Cluster 1
518751,Cluster 2
518756,Cluster 5
518826,Cluster 1
518827,Cluster 2
518865,Cluster 2
518866,Cluster 2
518867,Cluster 1
518870,Cluster 2
518894,Cluster 1
518896,Cluster 5
518907,Cluster 2
518922,Cluster 1
518925,Cluster 1
518931,Cluster 3
518954,Cluster 4
518956,Cluster 1
518963,Cluster 1
518971,Cluster 1
518998,Cluster 2
519014,Cluster 2
519059,Cluster 1
519079,Cluster 2
519089,Cluster 2
519091,Cluster 1
519096,Cluster 1
519114,Cluster 2
519117,Cluster 2
519137,Cluster 2
519140,Cluster 2
519171,Cluster 1
519191,Cluster 1
519205,Cluster 1
519210,Cluster 2
519211,Cluster 2
519248,Cluster 1
519254,Cluster 2
519260,Cluster 2
519267,Cluster 1
519285,Cluster 2
519312,Cluster 1
519313,Cluster 1
519335,Cluster 1
519348,Cluster 2
519353,Cluster 1
519357,Cluster 2
519368,Cluster 3
519383,Cluster 5
519392,Cluster 1
519393,Cluster 3
519406,Cluster 1
519412,Cluster 1
519419,Cluster 1
519430,Cluster 3
519446,Cluster 2
519469,Cluster 5
519515,Cluster 2
519529,Cluster 1
519532,Cluster 2
519541,Cluster 3
519548,Cluster 1
519554,Cluster 2
519561,Cluster 1
519595,Cluster 2
519596,Cluster 1
519604,Cluster 2
519626,Cluster 2
519631,Cluster 3
519664,Cluster 1
519687,Cluster 1
519694,Cluster 2
519695,Cluster 2
519706,Cluster 3
519709,Cluster 5
519718,Cluster 5
519722,Cluster 1
519725,Cluster 1
519726,Cluster 1
519747,Cluster 5
519769,Cluster 3
519774,Cluster 3
519787,Cluster 5
519799,Cluster 2
519846,Cluster 2
519848,Cluster 2
519853,Cluster 1
519859,Cluster 2
519885,Cluster 2
519888,Cluster 2
519893,Cluster 2
519896,Cluster 2
519897,Cluster 1
519905,Cluster 1
519911,Cluster 2
519912,Cluster 2
519943,Cluster 1
519955,Cluster 1
519957,Cluster 1
519961,Cluster 2
519965,Cluster 2
519982,Cluster 5
520054,Cluster 1
520063,Cluster 1
520097,Cluster 2
520106,Cluster 1
520141,Cluster 2
520152,Cluster 2
520170,Cluster 1
520175,Cluster 2
520177,Cluster 2
520182,Cluster 1
520188,Cluster 3
520193,Cluster 2
520225,Cluster 2
520244,Cluster 3
520248,Cluster 2
520250,Cluster 2
520256,Cluster 2
520265,Cluster 2
520277,Cluster 1
520291,Cluster 2
520298,Cluster 4
520307,Cluster 2
520311,Cluster 2
520314,Cluster 1
520327,Cluster 1
520358,Cluster 2
520373,Cluster 2
520397,Cluster 5
520405,Cluster 1
520411,Cluster 1
520422,Cluster 1
520429,Cluster 5
520436,Cluster 2
520440,Cluster 1
520480,Cluster 2
520491,Cluster 2
520497,Cluster 3
520527,Cluster 3
520530,Cluster 2
520532,Cluster 3
520539,Cluster 5
520556,Cluster 2
520558,Cluster 1
520561,Cluster 1
520603,Cluster 1
520619,Cluster 1
520680,Cluster 1
520696,Cluster 5
520708,Cluster 2
520719,Cluster 2
520733,Cluster 2
520745,Cluster 1
520762,Cluster 1
520770,Cluster 2
520771,Cluster 1
520780,Cluster 1
520783,Cluster 3
520804,Cluster 2
520819,Cluster 1
520821,Cluster 3
520844,Cluster 1
520851,Cluster 2
520861,Cluster 5
520877,Cluster 2
520878,Cluster 2
520882,Cluster 1
520885,Cluster 5
520898,Cluster 2
520902,Cluster 2
520920,Cluster 3
520934,Cluster 1
520947,Cluster 5
520959,Cluster 3
521000,Cluster 2
521004,Cluster 2
521009,Cluster 1
521031,Cluster 2
521033,Cluster 2
521044,Cluster 2
521060,Cluster 2
521062,Cluster 1
521065,Cluster 5
521066,Cluster 2
521070,Cluster 2
521109,Cluster 2
521127,Cluster 2
521152,Cluster 2
521170,Cluster 2
521185,Cluster 3
521186,Cluster 2
521187,Cluster 1
521192,Cluster 3
521201,Cluster 1
521211,Cluster 1
521212,Cluster 5
521235,Cluster 2
521250,Cluster 1
521259,Cluster 1
521282,Cluster 3
521286,Cluster 1
521293,Cluster 2
521295,Cluster 1
521298,Cluster 2
521309,Cluster 1
521316,Cluster 2
521331,Cluster 5
521335,Cluster 5
521343,Cluster 2
521379,Cluster 1
521392,Cluster 1
521404,Cluster 2
521408,Cluster 1
521416,Cluster 3
521434,Cluster 2
521462,Cluster 2
521474,Cluster 1
521491,Cluster 5
521509,Cluster 2
521510,Cluster 2
521514,Cluster 1
521587,Cluster 2
521607,Cluster 2
521609,Cluster 1
521642,Cluster 1
521657,Cluster 2
521658,Cluster 2
521663,Cluster 1
521695,Cluster 2
521708,Cluster 2
521719,Cluster 1
521720,Cluster 2
521743,Cluster 2
521748,Cluster 3
521768,Cluster 2
521785,Cluster 3
521814,Cluster 2
521818,Cluster 5
521859,Cluster 2
521865,Cluster 3
521883,Cluster 1
521884,Cluster 1
521885,Cluster 1
521904,Cluster 1
521921,Cluster 1
521925,Cluster 2
521941,Cluster 3
521943,Cluster 2
521956,Cluster 2
521963,Cluster 1
521986,Cluster 1
521992,Cluster 2
521997,Cluster 2
522001,Cluster 1
522005,Cluster 2
522062,Cluster 2
522086,Cluster 3
522111,Cluster 5
522112,Cluster 1
522115,Cluster 5
522118,Cluster 2
522134,Cluster 1
522152,Cluster 5
522171,Cluster 2
522179,Cluster 3
522184,Cluster 1
522201,Cluster 1
522223,Cluster 2
522233,Cluster 5
522237,Cluster 2
522263,Cluster 1
522265,Cluster 2
522276,Cluster 1
522286,Cluster 2
522315,Cluster 1
522323,Cluster 2
522364,Cluster 2
522373,Cluster 1
522375,Cluster 3
522387,Cluster 3
522402,Cluster 2
522420,Cluster 5
522426,Cluster 2
522427,Cluster 2
522438,Cluster 2
522441,Cluster 2
522445,Cluster 1
522457,Cluster 2
522465,Cluster 2
522476,Cluster 2
522484,Cluster 2
522513,Cluster 2
522523,Cluster 1
522532,Cluster 2
522533,Cluster 2
522585,Cluster 3
522607,Cluster 3
522624,Cluster 1
522631,Cluster 1
522633,Cluster 3
522634,Cluster 2
522639,Cluster 1
522654,Cluster 3
522687,Cluster 2
522738,Cluster 1
522745,Cluster 2
522748,Cluster 2
522761,Cluster 5
522788,Cluster 1
522800,Cluster 2
522809,Cluster 1
522873,Cluster 3
522898,Cluster 1
522911,Cluster 1
522927,Cluster 1
522937,Cluster 2
522939,Cluster 1
522943,Cluster 1
522944,Cluster 3
522970,Cluster 2
522981,Cluster 2
522999,Cluster 2
523030,Cluster 3
523057,Cluster 1
523073,Cluster 1
523077,Cluster 2
523090,Cluster 1
523098,Cluster 3
523146,Cluster 2
523158,Cluster 2
523209,Cluster 2
523228,Cluster 2
523231,Cluster 2
523256,Cluster 2
523271,Cluster 2
523273,Cluster 1
523290,Cluster 2
523299,Cluster 5
523301,Cluster 2
523335,Cluster 2
523338,Cluster 2
523392,Cluster 2
523395,Cluster 2
523442,Cluster 2
523454,Cluster 2
523465,Cluster 2
523474,Cluster 2
523484,Cluster 2
523503,Cluster 1
523505,Cluster 2
523511,Cluster 1
523513,Cluster 2
523517,Cluster 1
523526,Cluster 1
523546,Cluster 1
523559,Cluster 2
523612,Cluster 2
523619,Cluster 1
523657,Cluster 1
523666,Cluster 3
523686,Cluster 1
523690,Cluster 2
523700,Cluster 1
523710,Cluster 2
523715,Cluster 5
523717,Cluster 3
523729,Cluster 3
523735,Cluster 2
523746,Cluster 3
523756,Cluster 2
523768,Cluster 5
523771,Cluster 1
523787,Cluster 1
523800,Cluster 2
523807,Cluster 1
523819,Cluster 3
523824,Cluster 1
523841,Cluster 2
523842,Cluster 2
523845,Cluster 2
523846,Cluster 1
523860,Cluster 1
523866,Cluster 2
523877,Cluster 2
523887,Cluster 1
523913,Cluster 2
523938,Cluster 1
523981,Cluster 2
524001,Cluster 2
524012,Cluster 2
524031,Cluster 2
524036,Cluster 1
524038,Cluster 2
524043,Cluster 2
524046,Cluster 2
524052,Cluster 2
524057,Cluster 1
524076,Cluster 2
524080,Cluster 2
524098,Cluster 3
524116,Cluster 2
524120,Cluster 3
524151,Cluster 1
524167,Cluster 2
524169,Cluster 3
524172,Cluster 1
524180,Cluster 3
524194,Cluster 5
524200,Cluster 2
524211,Cluster 2
524214,Cluster 1
524226,Cluster 2
524244,Cluster 2
524251,Cluster 3
524278,Cluster 1
524313,Cluster 1
524318,Cluster 1
524328,Cluster 1
524358,Cluster 5
524365,Cluster 2
524383,Cluster 1
524407,Cluster 2
524412,Cluster 2
524419,Cluster 1
524448,Cluster 5
524473,Cluster 4
524484,Cluster 1
524511,Cluster 2
524572,Cluster 3
524606,Cluster 1
524607,Cluster 2
524615,Cluster 2
524620,Cluster 3
524628,Cluster 2
524637,Cluster 2
524644,Cluster 1
524650,Cluster 1
524663,Cluster 1
524668,Cluster 2
524682,Cluster 1
524722,Cluster 2
524728,Cluster 3
524739,Cluster 1
524766,Cluster 1
524797,Cluster 1
524805,Cluster 2
524807,Cluster 3
524821,Cluster 5
524834,Cluster 1
524842,Cluster 1
524849,Cluster 2
524861,Cluster 2
524880,Cluster 3
524885,Cluster 1
524895,Cluster 2
524909,Cluster 2
524913,Cluster 1
524923,Cluster 1
524926,Cluster 2
524929,Cluster 2
524940,Cluster 1
524980,Cluster 5
525022,Cluster 5
525034,Cluster 1
525043,Cluster 2
525053,Cluster 2
525056,Cluster 3
525081,Cluster 2
525089,Cluster 2
525102,Cluster 2
525106,Cluster 1
525168,Cluster 1
525175,Cluster 1
525176,Cluster 1
525201,Cluster 2
525212,Cluster 2
525227,Cluster 2
525234,Cluster 5
525244,Cluster 1
525265,Cluster 2
525281,Cluster 2
525308,Cluster 1
525323,Cluster 1
525332,Cluster 5
525356,Cluster 2
525377,Cluster 1
525379,Cluster 1
525389,Cluster 1
525405,Cluster 1
525410,Cluster 2
525415,Cluster 2
525447,Cluster 5
525488,Cluster 5
525515,Cluster 2
525529,Cluster 2
525546,Cluster 2
525555,Cluster 5
525591,Cluster 2
525610,Cluster 5
525611,Cluster 2
525615,Cluster 2
525631,Cluster 5
525647,Cluster 1
525671,Cluster 2
525684,Cluster 2
525716,Cluster 2
525722,Cluster 2
525734,Cluster 1
525761,Cluster 1
525769,Cluster 2
525789,Cluster 3
525804,Cluster 2
525806,Cluster 1
525824,Cluster 1
525842,Cluster 2
525844,Cluster 5
525848,Cluster 3
525864,Cluster 3
525879,Cluster 2
525920,Cluster 2
525975,Cluster 2
525996,Cluster 2
526032,Cluster 1
526036,Cluster 3
526062,Cluster 2
526079,Cluster 1
526084,Cluster 2
526102,Cluster 4
526144,Cluster 2
526154,Cluster 2
526174,Cluster 1
526179,Cluster 2
526184,Cluster 1
526203,Cluster 5
526206,Cluster 3
526221,Cluster 1
526235,Cluster 1
526239,Cluster 1
526256,Cluster 2
526258,Cluster 2
526291,Cluster 1
526297,Cluster 2
526303,Cluster 1
526308,Cluster 5
526332,Cluster 1
526354,Cluster 2
526365,Cluster 2
526367,Cluster 2
526372,Cluster 1
526378,Cluster 2
526409,Cluster 2
526431,Cluster 2
526435,Cluster 1
526443,Cluster 1
526445,Cluster 2
526471,Cluster 2
526490,Cluster 1
526492,Cluster 2
526495,Cluster 1
526540,Cluster 2
526565,Cluster 1
526570,Cluster 5
526628,Cluster 2
526668,Cluster 2
526676,Cluster 5
526683,Cluster 2
526690,Cluster 1
526711,Cluster 3
526727,Cluster 5
526729,Cluster 2
526740,Cluster 1
526759,Cluster 1
526782,Cluster 1
526789,Cluster 2
526837,Cluster 5
526855,Cluster 2
526858,Cluster 1
526867,Cluster 2
526872,Cluster 1
526873,Cluster 3
526900,Cluster 3
526901,Cluster 2
526905,Cluster 2
526913,Cluster 2
526916,Cluster 1
526925,Cluster 1
526950,Cluster 3
526959,Cluster 2
526970,Cluster 2
527001,Cluster 1
527004,Cluster 1
527019,Cluster 1
527038,Cluster 2
527046,Cluster 2
527075,Cluster 2
527081,Cluster 1
527082,Cluster 2
527109,Cluster 2
527130,Cluster 1
527132,Cluster 3
527133,Cluster 5
527141,Cluster 2
527142,Cluster 2
527150,Cluster 2
527154,Cluster 1
527158,Cluster 5
527187,Cluster 2
527197,Cluster 2
527219,Cluster 1
527232,Cluster 1
527253,Cluster 2
527280,Cluster 3
527321,Cluster 1
527326,Cluster 4
527344,Cluster 1
527346,Cluster 2
527354,Cluster 3
527359,Cluster 1
527365,Cluster 1
527389,Cluster 1
527393,Cluster 1
527396,Cluster 2
527401,Cluster 5
527406,Cluster 2
527445,Cluster 1
527451,Cluster 2
527452,Cluster 1
527455,Cluster 5
527464,Cluster 2
527467,Cluster 1
527470,Cluster 1
527490,Cluster 2
527507,Cluster 3
527508,Cluster 2
527518,Cluster 1
527524,Cluster 1
527536,Cluster 1
527541,Cluster 1
527552,Cluster 1
527560,Cluster 1
527564,Cluster 2
527585,Cluster 2
527605,Cluster 2
527689,Cluster 1
527690,Cluster 2
527726,Cluster 1
527735,Cluster 1
527750,Cluster 1
527782,Cluster 5
527783,Cluster 1
527801,Cluster 1
527824,Cluster 2
527850,Cluster 2
527857,Cluster 1
527886,Cluster 1
527928,Cluster 1
527944,Cluster 2
527945,Cluster 1
527984,Cluster 2
527987,Cluster 2
527995,Cluster 1
528020,Cluster 2
528028,Cluster 2
528046,Cluster 1
528061,Cluster 2
528098,Cluster 1
528105,Cluster 2
528122,Cluster 2
528137,Cluster 1
528139,Cluster 1
528158,Cluster 1
528164,Cluster 2
528179,Cluster 1
528186,Cluster 2
528193,Cluster 2
528216,Cluster 3
528242,Cluster 2
528244,Cluster 3
528248,Cluster 2
528281,Cluster 2
528322,Cluster 2
528330,Cluster 3
528354,Cluster 3
528372,Cluster 1
528378,Cluster 3
528379,Cluster 1
528411,Cluster 3
528413,Cluster 1
528417,Cluster 3
528421,Cluster 2
528455,Cluster 3
528461,Cluster 1
528490,Cluster 2
528500,Cluster 5
528522,Cluster 3
528528,Cluster 1
528542,Cluster 2
528567,Cluster 2
528580,Cluster 1
528612,Cluster 1
528657,Cluster 2
528661,Cluster 3
528683,Cluster 1
528688,Cluster 1
528690,Cluster 2
528706,Cluster 1
528723,Cluster 2
528735,Cluster 1
528743,Cluster 5
528744,Cluster 2
528777,Cluster 2
528816,Cluster 2
528826,Cluster 1
528827,Cluster 2
528828,Cluster 2
528829,Cluster 2
528839,Cluster 5
528842,Cluster 3
528844,Cluster 1
528906,Cluster 1
528909,Cluster 1
528929,Cluster 1
528930,Cluster 3
528936,Cluster 1
528942,Cluster 2
528953,Cluster 5
528965,Cluster 1
528967,Cluster 3
528995,Cluster 2
528999,Cluster 2
529019,Cluster 2
529023,Cluster 1
529048,Cluster 1
529050,Cluster 3
529082,Cluster 1
529205,Cluster 5
529214,Cluster 1
529216,Cluster 3
529224,Cluster 2
529229,Cluster 1
529231,Cluster 1
529237,Cluster 1
529249,Cluster 2
529284,Cluster 1
529309,Cluster 2
529332,Cluster 2
529338,Cluster 2
529362,Cluster 5
529406,Cluster 2
529420,Cluster 1
529421,Cluster 2
529422,Cluster 1
529424,Cluster 3
529428,Cluster 1
529436,Cluster 2
529488,Cluster 1
529501,Cluster 2
529502,Cluster 2
529510,Cluster 1
529513,Cluster 2
529520,Cluster 1
529566,Cluster 1
529602,Cluster 5
529677,Cluster 1
529678,Cluster 2
529689,Cluster 2
529695,Cluster 2
529704,Cluster 5
529734,Cluster 2
529737,Cluster 1
529768,Cluster 2
529781,Cluster 1
529783,Cluster 1
529787,Cluster 2
529801,Cluster 2
529831,Cluster 2
529840,Cluster 1
529845,Cluster 1
529857,Cluster 1
529879,Cluster 2
529887,Cluster 1
529913,Cluster 1
529940,Cluster 3
529972,Cluster 3
530004,Cluster 1
530039,Cluster 2
530090,Cluster 2
530118,Cluster 2
530188,Cluster 2
530196,Cluster 5
530199,Cluster 5
530213,Cluster 2
530223,Cluster 2
530240,Cluster 3
530277,Cluster 2
530278,Cluster 2
530282,Cluster 2
530298,Cluster 3
530315,Cluster 1
530322,Cluster 1
530329,Cluster 4
530365,Cluster 3
530371,Cluster 1
530374,Cluster 1
530379,Cluster 1
530383,Cluster 3
530385,Cluster 2
530421,Cluster 2
530427,Cluster 2
530453,Cluster 1
530463,Cluster 2
530468,Cluster 2
530514,Cluster 5
530543,Cluster 2
530563,Cluster 3
530579,Cluster 2
530581,Cluster 1
530585,Cluster 2
530592,Cluster 2
530599,Cluster 1
530607,Cluster 1
530625,Cluster 1
530627,Cluster 2
530633,Cluster 1
530645,Cluster 2
530649,Cluster 2
530656,Cluster 1
530665,Cluster 2
530666,Cluster 1
530667,Cluster 5
530672,Cluster 1
530673,Cluster 1
530687,Cluster 2
530719,Cluster 3
530720,Cluster 5
530724,Cluster 2
530739,Cluster 1
530743,Cluster 2
530754,Cluster 3
530773,Cluster 2
530775,Cluster 2
530797,Cluster 1
530801,Cluster 3
530810,Cluster 2
530811,Cluster 1
530833,Cluster 1
530869,Cluster 1
530873,Cluster 1
530881,Cluster 2
530906,Cluster 1
530949,Cluster 1
530950,Cluster 2
530978,Cluster 2
531006,Cluster 1
531009,Cluster 2
531016,Cluster 3
531020,Cluster 2
531027,Cluster 2
531031,Cluster 1
531054,Cluster 2
531073,Cluster 2
531094,Cluster 2
531109,Cluster 2
531143,Cluster 2
531144,Cluster 3
531158,Cluster 2
531198,Cluster 1
531204,Cluster 2
531217,Cluster 2
531253,Cluster 2
531255,Cluster 1
531322,Cluster 2
531339,Cluster 5
531344,Cluster 1
531361,Cluster 1
531373,Cluster 2
531386,Cluster 2
531427,Cluster 5
531431,Cluster 2
531447,Cluster 2
531456,Cluster 1
531467,Cluster 2
531471,Cluster 2
531475,Cluster 1
531499,Cluster 2
531500,Cluster 1
531511,Cluster 3
531512,Cluster 1
531557,Cluster 2
531562,Cluster 1
531568,Cluster 2
531615,Cluster 1
531620,Cluster 1
531625,Cluster 1
531650,Cluster 3
531654,Cluster 5
531663,Cluster 1
531670,Cluster 3
531682,Cluster 1
531735,Cluster 1
531739,Cluster 2
531744,Cluster 2
531745,Cluster 5
531771,Cluster 4
531777,Cluster 1
531789,Cluster 3
531795,Cluster 1
531803,Cluster 1
531807,Cluster 3
531824,Cluster 2
531834,Cluster 1
531844,Cluster 1
531847,Cluster 1
531857,Cluster 3
531868,Cluster 2
531884,Cluster 2
531921,Cluster 3
531926,Cluster 1
531931,Cluster 1
531959,Cluster 2
531967,Cluster 1
531971,Cluster 1
531987,Cluster 1
531989,Cluster 2
531994,Cluster 1
532063,Cluster 2
532064,Cluster 5
532073,Cluster 2
532101,Cluster 1
532106,Cluster 2
532119,Cluster 2
532159,Cluster 1
532215,Cluster 2
532225,Cluster 2
532233,Cluster 3
532258,Cluster 3
532259,Cluster 2
532279,Cluster 1
532312,Cluster 2
532329,Cluster 1
532347,Cluster 2
532361,Cluster 2
532365,Cluster 1
532381,Cluster 5
532387,Cluster 2
532388,Cluster 1
532390,Cluster 2
532410,Cluster 5
532426,Cluster 3
532432,Cluster 1
532433,Cluster 2
532500,Cluster 2
532519,Cluster 2
532535,Cluster 3
532544,Cluster 5
532568,Cluster 3
532607,Cluster 3
532622,Cluster 2
532623,Cluster 1
532627,Cluster 1
532637,Cluster 1
532650,Cluster 2
532651,Cluster 1
532653,Cluster 2
532656,Cluster 3
532705,Cluster 1
532710,Cluster 3
532711,Cluster 1
532721,Cluster 2
532725,Cluster 5
532730,Cluster 1
532742,Cluster 2
532748,Cluster 2
532750,Cluster 1
532774,Cluster 1
532810,Cluster 2
532823,Cluster 2
532835,Cluster 1
532843,Cluster 2
532863,Cluster 2
532866,Cluster 2
532901,Cluster 1
532905,Cluster 1
532912,Cluster 2
532941,Cluster 5
532989,Cluster 2
533048,Cluster 1
533093,Cluster 3
533117,Cluster 1
533123,Cluster 1
533129,Cluster 2
533155,Cluster 2
533187,Cluster 1
533199,Cluster 2
533204,Cluster 3
533211,Cluster 2
533222,Cluster 2
533248,Cluster 2
533251,Cluster 1
533283,Cluster 2
533291,Cluster 2
533302,Cluster 2
533327,Cluster 2
533357,Cluster 2
533378,Cluster 3
533388,Cluster 1
533393,Cluster 1
533396,Cluster 3
533402,Cluster 1
533404,Cluster 5
533411,Cluster 2
533449,Cluster 1
533464,Cluster 1
533490,Cluster 2
533492,Cluster 4
533497,Cluster 2
533518,Cluster 2
533527,Cluster 4
533537,Cluster 1
533542,Cluster 2
533550,Cluster 1
533573,Cluster 1
533575,Cluster 2
533598,Cluster 2
533613,Cluster 2
533617,Cluster 2
533656,Cluster 1
533716,Cluster 1
533742,Cluster 2
533755,Cluster 5
533759,Cluster 2
533773,Cluster 2
533782,Cluster 2
533809,Cluster 1
533827,Cluster 1
533846,Cluster 1
533859,Cluster 2
533895,Cluster 1
533908,Cluster 1
533932,Cluster 5
533975,Cluster 1
533985,Cluster 1
533990,Cluster 2
534040,Cluster 1
534045,Cluster 1
534066,Cluster 2
534082,Cluster 1
534088,Cluster 3
534105,Cluster 2
534179,Cluster 3
534190,Cluster 1
534246,Cluster 1
534254,Cluster 1
534295,Cluster 2
534333,Cluster 1
534351,Cluster 2
534360,Cluster 3
534378,Cluster 1
534380,Cluster 2
534391,Cluster 2
534445,Cluster 5
534474,Cluster 2
534499,Cluster 3
534564,Cluster 1
534586,Cluster 1
534594,Cluster 1
534604,Cluster 1
534607,Cluster 2
534608,Cluster 2
534661,Cluster 3
534688,Cluster 2
534697,Cluster 1
534703,Cluster 5
534742,Cluster 3
534747,Cluster 2
534782,Cluster 2
534793,Cluster 1
534798,Cluster 2
534825,Cluster 1
534840,Cluster 2
534842,Cluster 3
534858,Cluster 5
534895,Cluster 1
534903,Cluster 2
534939,Cluster 2
534948,Cluster 2
534957,Cluster 2
534971,Cluster 1
534986,Cluster 2
535003,Cluster 1
535007,Cluster 5
535024,Cluster 5
535035,Cluster 2
535047,Cluster 2
535051,Cluster 2
535060,Cluster 2
535063,Cluster 2
535081,Cluster 2
535099,Cluster 2
535135,Cluster 2
535136,Cluster 2
535149,Cluster 1
535155,Cluster 1
535177,Cluster 1
535189,Cluster 1
535229,Cluster 2
535266,Cluster 1
535311,Cluster 1
535341,Cluster 3
535365,Cluster 1
535398,Cluster 2
535441,Cluster 2
535447,Cluster 2
535459,Cluster 2
535473,Cluster 1
535495,Cluster 2
535497,Cluster 1
535502,Cluster 2
535553,Cluster 1
535595,Cluster 1
535600,Cluster 1
535610,Cluster 2
535625,Cluster 2
535637,Cluster 3
535644,Cluster 2
535682,Cluster 1
535686,Cluster 5
535701,Cluster 1
535702,Cluster 3
535706,Cluster 4
535734,Cluster 3
535737,Cluster 1
535746,Cluster 1
535747,Cluster 1
535791,Cluster 1
535795,Cluster 2
535878,Cluster 3
535879,Cluster 2
535885,Cluster 1
535896,Cluster 1
535905,Cluster 5
535906,Cluster 2
535912,Cluster 2
535942,Cluster 1
535983,Cluster 1
535994,Cluster 1
536000,Cluster 5
536016,Cluster 1
536034,Cluster 1
536035,Cluster 3
536039,Cluster 5
536050,Cluster 2
536058,Cluster 1
536066,Cluster 2
536086,Cluster 2
536099,Cluster 2
536135,Cluster 1
536170,Cluster 1
536212,Cluster 5
536228,Cluster 3
536229,Cluster 1
536241,Cluster 1
536275,Cluster 1
536278,Cluster 2
536313,Cluster 1
536343,Cluster 1
536387,Cluster 3
536431,Cluster 2
536467,Cluster 1
536469,Cluster 1
536474,Cluster 5
536488,Cluster 1
536489,Cluster 2
536490,Cluster 2
536532,Cluster 2
536566,Cluster 1
536574,Cluster 2
536594,Cluster 1
536604,Cluster 1
536622,Cluster 2
536641,Cluster 2
536651,Cluster 2
536652,Cluster 2
536656,Cluster 2
536658,Cluster 1
